id,category_id,technical_requirements,soft_skills,domain_knowledge,education_requirement,experience_level,project_experience
2780,19,"project, kpis, user stories, user, business, impact, stakeholder, agile, data","collaboration, initiative, business, technical, stakeholder, learning",value,Unknown,Senior,"stakeholder, building, impact"
2781,19,"business requirements, use, communication skills, project, user stories, requirements, business, process, data, communication","communication skills, analytical thinking, planning, business, customer, technical, attention to detail, documentation, communication",Unknown,Unknown,Unknown,"use, requirements, model, process, documentation, analysis"
2782,19,"user, business, impact, data, communication","organization, learning, business, communication",Unknown,Unknown,Senior,"case, analysis, impact"
2783,19,"business requirements, requirement, risk, requirements, user, business, agile, functional, business analysis, sql, scrum","requirement, business, customer",Unknown,Unknown,Senior,"requirements, analysis"
2785,19,"business requirements, interviews, communication skills, data analysis, project, functional requirements, requirements, business, process","communication skills, collaboration, time, attention, planning, business, technical, time management, documentation, analytical",Unknown,Unknown,Senior,"requirements, documentation, analysis, process"
2786,19,"use, project, requirements, business, user, jira, confluence, agile, business analysis, functional, process, trend, communication","planning, business, technical, learning, negotiation, communication",Unknown,Unknown,Senior,"use, requirements, analysis, process"
2788,19,"use, communication skills, market, project, critical, business, impact, data","communication skills, collaboration, organization, critical, business, customer, time management, flexibility, learning, analytical",Unknown,Unknown,Senior,"use, build, analysis, impact"
2789,19,"business requirements, requirement, project, requirements, business, user, uml, impact, agile, functional, process, data, scrum","requirement, analytical thinking, planning, feedback, initiative, business, technical, planning skills, documentation",Unknown,Unknown,Unknown,"requirements, impact, model, process, documentation, analysis"
2790,19,"market, data analysis, presentation skills, business, business analysis, data, communication","collaboration, presentation skills, business, analytical, communication",Unknown,Unknown,Senior,analysis
2791,19,"communication skills, project, functional requirements, user, business, functional, process, sql","communication skills, time, analytical thinking, teamwork, business, customer, technical, documentation",Unknown,Unknown,Unknown,"requirements, documentation, analysis, process"
2792,19,"interviews, communication skills, change management, requirement, kpis, project, change, stakeholder management, business, process, data, communication","communication skills, requirement, collaboration, adaptability, feedback, business, stakeholder, analytical, communication",value,Unknown,Senior,"model, stakeholder, process"
2793,19,"interviews, change, presentation skills, user, business, problem solving, agile, functional, process, data, communication","teamwork, presentation skills, business, problem solving, responsibility, technical, learning, negotiation, communication",Unknown,Unknown,Unknown,"model, process"
2794,19,"business requirements, process, project, feasibility, critical, requirements, business, uml, functional, power, scrum, communication","teamwork, time, critical, business, customer, learning, documentation, communication",Unknown,Master,Senior,"build, requirements, model, process, building, documentation, analysis"
